Track-id,ImageName,3: Unique Frame Identifier,TL_x,TL_y,BR_x,BR_y,Length Confidence,Target Length,Repeated Species,Attributes,poly_coordinates,Unnamed: 12,ImageName.1,Label
110,soloAUV 20220911-163522-063.png,202,1011,1264,1114,1328,1,-1,copepod-maybe,1,(poly) 1110 1308 1040 1328 1023 1325 1011 1306 1071 1274 1098 1264 1114 1277 1110 1308,,,
111,soloAUV 20220911-163522-063.png,202,3201,746,3351,809,1,-1,copepod,1,(poly) 3233 809 3327 779 3351 757 3340 746 3218 765 3201 795 3233 809,,,
112,soloAUV 20220911-163523-064.png,203,3120,1013,3335,1184,1,-1,copepod,1,(poly) 3223 1148 3259 1127 3240 1093 3335 1035 3326 1013 3191 1088 3120 1179 3138 1184 3191 1128 3223 1148,,,
113,soloAUV 20220911-163524-065.png,204,2949,1878,3121,1972,1,-1,copepod,1,(poly) 2969 1969 3030 1961 3097 1931 3121 1883 3097 1878 3045 1890 3004 1932 2949 1945 2949 1972 2969 1969,,,
114,soloAUV 20220911-163526-067.png,206,969,1529,1136,1666,1,-1,copepod,1,(poly) 1026 1594 969 1652 988 1666 1034 1629 1097 1628 1114 1607 1077 1589 1136 1546 1111 1529 1026 1594,,,
115,soloAUV 20220911-163527-068.png,207,1058,1542,1153,1607,1,-1,copepod-maybe,1,(poly) 1061 1561 1124 1542 1153 1571 1128 1604 1097 1607 1083 1585 1058 1585 1061 1561,,,
116,soloAUV 20220911-163533-073.png,212,2591,2460,2686,2539,1,-1,copepod,1,(poly) 2621 2539 2686 2484 2672 2460 2623 2494 2591 2526 2621 2539,,,
117,soloAUV 20220911-163533-073.png,212,2508,1472,2646,1725,1,-1,crustacea,1,(poly) 2510 1480 2565 1472 2646 1678 2613 1717 2559 1725 2509 1633 2508 1556 2510 1480,,,
118,soloAUV 20220911-163534-074.png,213,1235,1418,1535,1566,1,-1,marine-snow,1,,,,
119,soloAUV 20220911-163540-080.png,219,2187,1080,2368,1207,1,-1,copepod-maybe,1,(poly) 2210 1207 2255 1148 2368 1139 2367 1094 2308 1108 2295 1080 2232 1093 2187 1182 2210 1207,,,
120,soloAUV 20220911-163541-081.png,220,995,1350,2373,1835,1,-1,unknown,1,(poly) 1934 1811 2029 1835 2373 1534 2305 1367 2177 1447 1968 1370 1823 1350 1758 1353 1583 1350 1540 1353 1389 1365 1293 1382 1246 1399 1188 1401 1147 1399 1123 1389 1060 1367 1021 1374 999 1406 995 1457 1011 1515 1041 1542 1106 1568 1183 1578 1326 1583 1445 1580 1595 1571 1692 1566 1794 1563 1869 1573 1869 1612 1910 1648 1983 1660 1990 1689 1937 1714 1910 1757 1910 1791 1934 1811,,,
121,soloAUV 20220911-163541-081.png,220,957,511,1216,868,1,-1,unknown-edge,1,(poly) 957 858 998 770 1033 721 1056 681 1083 646 1117 574 1141 536 1168 511 1212 517 1216 545 1179 591 1150 635 1124 685 1105 732 1088 767 1056 808 1011 839 992 858 968 868 957 858,,,
122,soloAUV 20220911-163548-088.png,227,2322,103,2469,203,1,-1,copepod,1,(poly) 2322 148 2364 185 2443 203 2469 169 2419 158 2447 117 2410 103 2377 145 2330 114 2322 148,,,
123,soloAUV 20220911-163548-088.png,227,1624,55,2163,231,1,-1,unknown-edge,1,(poly) 1624 174 1654 159 1693 146 1744 125 1785 108 1817 91 1861 78 1929 63 1980 57 2031 55 2086 55 2127 55 2163 55 2160 70 2130 91 2101 113 2056 138 2029 155 2001 173 1959 191 1922 201 1835 218 1783 226 1727 231 1683 221 1646 206 1624 174,,,
124,soloAUV 20220911-163548-088.png,227,1391,1660,1614,2062,1,-1,marine-snow,1,(poly) 1432 2057 1527 2062 1576 2024 1607 1963 1611 1930 1614 1886 1612 1853 1589 1806 1587 1755 1607 1718 1614 1697 1595 1667 1565 1660 1524 1667 1501 1693 1490 1732 1491 1787 1494 1825 1496 1847 1496 1861 1471 1887 1443 1914 1419 1928 1395 1950 1391 1982 1392 2024 1414 2057 1432 2057,,,
125,soloAUV 20220911-163549-089.png,228,2721,362,2814,422,1,-1,unknown,1,,,,
126,soloAUV 20220911-163549-089.png,228,2739,621,2819,701,1,-1,unknown,1,,,,
127,soloAUV 20220911-163551-090.png,229,2228,1438,2357,1535,1,-1,copepod,1,(poly) 2314 1441 2302 1453 2228 1485 2237 1501 2272 1493 2282 1507 2290 1522 2304 1529 2315 1534 2331 1535 2349 1526 2355 1509 2357 1494 2357 1480 2357 1466 2337 1438 2314 1441,,,
128,soloAUV 20220911-163552-091.png,230,1364,2121,1746,2438,1,-1,marine-snow,1,(poly) 1364 2386 1416 2438 1499 2436 1591 2423 1667 2370 1733 2285 1746 2204 1723 2148 1654 2128 1569 2121 1477 2182 1424 2242 1368 2322 1364 2386,,,
129,soloAUV 20220911-163553-092.png,231,1219,743,1383,871,1,-1,copepod,1,(poly) 1247 862 1275 831 1321 830 1352 837 1364 852 1383 815 1367 794 1355 768 1321 743 1303 755 1318 780 1249 809 1219 863 1242 871 1247 862,,,
130,soloAUV 20220911-163555-094.png,233,1108,1273,1184,1330,1,-1,copepod-maybe,1,,,,
131,soloAUV 20220911-163559-098.png,237,2151,1869,2302,2000,1,-1,copepod,1,(poly) 2247 1874 2211 1913 2151 1992 2170 2000 2223 1943 2257 1971 2302 1927 2269 1896 2286 1878 2280 1869 2247 1874,,,
132,soloAUV 20220911-163601-100.png,239,2453,1531,2679,1704,1,-1,copepod,1,(poly) 2483 1694 2577 1642 2679 1552 2651 1531 2582 1586 2517 1580 2501 1599 2528 1633 2453 1683 2472 1704 2483 1694,,,
133,soloAUV 20220911-163605-103.png,242,1149,441,1271,582,1,-1,copepod-edge,1,(poly) 1213 460 1250 441 1271 446 1262 457 1217 487 1227 520 1211 547 1211 573 1199 582 1167 544 1149 543 1163 508 1174 484 1202 464 1213 460,,,
134,soloAUV 20220911-163605-103.png,242,2476,1592,2616,1712,1,-1,unknown,1,(poly) 2476 1684 2506 1712 2572 1676 2616 1611 2594 1592 2501 1654 2476 1684,,,
135,soloAUV 20220911-163610-108.png,247,2868,909,3006,978,1,-1,copepod,1,(poly) 2951 909 2908 941 2868 943 2878 978 2941 977 3006 936 2986 913 2951 909,,,
136,soloAUV 20220911-163611-109.png,248,1361,1623,1488,1702,1,-1,unknown,1,(poly) 1395 1702 1407 1683 1482 1671 1488 1623 1404 1623 1361 1662 1395 1702,,,
137,soloAUV 20220911-163612-110.png,249,2016,819,2123,978,1,-1,crustacea,1,(poly) 2094 843 2123 948 2104 973 2056 978 2016 952 2031 828 2076 819 2094 843,,,
138,soloAUV 20220911-163613-111.png,250,2030,2074,2170,2199,1,-1,copepod,1,,,,
139,soloAUV 20220911-163613-111.png,250,2384,2108,2467,2191,1,-1,copepod,1,,,,
140,soloAUV 20220911-163613-111.png,250,1034,1028,1090,1092,1,-1,unknown,1,,,,
141,soloAUV 20220911-163616-114.png,253,2165,53,2684,156,1,-1,siphonophore-maybe-edge,1,(poly) 2404 53 2231 93 2187 109 2165 131 2165 153 2227 156 2311 150 2386 145 2455 142 2531 142 2591 142 2633 141 2652 140 2681 129 2684 127 2665 116 2639 104 2593 94 2569 84 2525 75 2506 70 2478 66 2456 63 2430 60 2419 59 2404 53,,,
142,soloAUV 20220911-163618-115.png,254,1587,1680,1707,1764,1,-1,copepod,1,(poly) 1707 1702 1615 1764 1587 1730 1674 1680 1698 1685 1707 1702,,,
143,soloAUV 20220911-163629-126.png,265,2759,991,3092,1181,1,-1,copepod,1,(poly) 2929 1128 2991 1117 3029 1092 3029 1067 3092 1016 3081 991 2960 1040 2903 1065 2825 1114 2759 1153 2804 1181 2929 1128,,,
144,soloAUV 20220911-163629-126.png,265,890,1075,3468,2588,1,-1,salp-colony-maybe,1,(poly) 3451 1612 3164 1547 2792 1560 2517 1715 2232 1819 2042 1845 1854 1586 1912 1414 1951 1269 1848 1149 1721 1075 1472 1081 1049 1211 890 1330 894 1499 903 1654 929 1780 1017 1974 1149 2081 1421 2064 1657 2051 1822 2045 2025 2148 2182 2182 2415 2286 2570 2493 2670 2588 2803 2553 2972 2454 3084 2398 3157 2294 3218 2208 3274 2143 3339 2078 3369 2022 3416 1914 3442 1780 3468 1694 3451 1612,,,
145,soloAUV 20220911-163635-131.png,270,2668,684,2860,762,1,-1,copepod,1,(poly) 2850 759 2754 762 2701 760 2668 742 2687 713 2720 693 2765 684 2780 684 2817 689 2841 693 2837 704 2805 709 2805 734 2860 734 2850 759,,,
146,soloAUV 20220911-163637-133.png,272,1895,131,2019,214,1,-1,echinoderm-larva,1,(poly) 1909 131 1895 211 1914 214 2019 193 2005 164 1909 131,,,
147,soloAUV 20220911-163641-137.png,276,2203,1655,2330,1740,1,-1,copepod,1,(poly) 2240 1665 2266 1683 2298 1655 2330 1673 2247 1740 2223 1717 2236 1707 2203 1687 2240 1665,,,
148,soloAUV 20220911-163642-138.png,277,3134,1370,3292,1444,1,-1,copepod-maybe,1,(poly) 3192 1444 3240 1416 3291 1385 3292 1370 3228 1389 3137 1378 3134 1415 3192 1444,,,
149,soloAUV 20220911-163643-139.png,278,1371,1967,1591,2263,1,-1,copepod,1,(poly) 1426 2181 1509 2154 1442 2243 1465 2263 1485 2263 1525 2192 1565 2125 1591 2054 1571 1985 1540 1967 1502 1983 1509 2032 1524 2089 1465 2114 1380 2139 1371 2165 1426 2181,,,
150,soloAUV 20220911-163644-140.png,279,2403,1386,3566,2771,1,-1,salp-colony-edge,1,(poly) 3566 1386 3566 1534 3547 1660 3130 2159 2714 2692 2658 2711 2463 2771 2403 2771 2437 2655 3427 1408 3566 1386,,,
151,soloAUV 20220911-163646-142.png,281,885,1454,991,1552,1,-1,crustacea-maybe,1,(poly) 920 1552 967 1516 986 1483 991 1454 958 1459 919 1479 892 1524 885 1549 920 1552,,,
152,soloAUV 20220911-163710-163.png,302,3045,926,3178,999,1,-1,copepod,1,(poly) 3070 926 3139 926 3169 947 3178 968 3170 988 3136 999 3101 992 3064 967 3045 947 3050 929 3070 926,,,
153,soloAUV 20220911-163711-164.png,303,1294,918,1456,1077,1,-1,copepod,1,(poly) 1322 1077 1386 1042 1456 997 1449 918 1413 932 1342 1016 1294 1042 1322 1077,,,
154,soloAUV 20220911-163712-165.png,304,1844,349,1988,469,1,-1,appendicularia,1,,,,
155,soloAUV 20220911-163714-167.png,306,3306,1580,3384,1633,1,-1,copepod,1,,,,
156,soloAUV 20220911-163715-168.png,307,2724,2426,2804,2498,1,-1,copepod,1,,,,
157,soloAUV 20220911-163721-174.png,313,3002,1690,3489,2456,1,-1,siphonophore-maybe-edge,1,(poly) 3456 1690 3002 2383 3102 2456 3180 2370 3265 2290 3318 2207 3363 2125 3409 2044 3432 1978 3467 1889 3489 1826 3476 1735 3456 1690,,,
158,soloAUV 20220911-163731-183.png,322,1828,113,1908,160,1,-1,polychaeta-larva-maybe,1,(poly) 1837 118 1908 113 1906 137 1859 160 1841 158 1828 138 1837 118,,,
159,soloAUV 20220911-163733-185.png,324,1803,905,2413,1576,1,-1,marine-snow,1,(poly) 1803 1515 1904 1576 2413 952 2357 905 1831 1439 1803 1515,,,
160,soloAUV 20220911-163734-186.png,325,2180,408,2283,511,1,-1,appendicularia,1,,,,
161,soloAUV 20220911-163745-196.png,335,1108,1253,1299,1393,1,-1,copepod,1,(poly) 1259 1257 1198 1301 1164 1346 1123 1334 1108 1348 1187 1393 1278 1393 1278 1363 1235 1363 1243 1319 1299 1280 1268 1253 1259 1257,,,
162,soloAUV 20220911-163754-204.png,343,3110,1047,3418,1197,1,-1,copepod-centropages,1,(poly) 3417 1144 3256 1191 3110 1197 3111 1164 3192 1159 3266 1053 3345 1047 3311 1144 3418 1111 3417 1144,,,
163,soloAUV 20220911-163759-209.png,348,3252,1274,3387,1367,1,-1,copepod,1,(poly) 3358 1274 3252 1341 3261 1363 3283 1348 3333 1367 3350 1353 3333 1321 3387 1291 3370 1274 3358 1274,,,
164,soloAUV 20220911-163804-213.png,352,2137,1638,2222,1726,1,-1,copepod,1,,,,
165,soloAUV 20220911-163815-224.png,363,1436,2088,2211,2334,1,-1,tomopteris,1,(poly) 1436 2177 1592 2330 1615 2334 1819 2311 2054 2219 2211 2136 2148 2088 1761 2242 1623 2243 1482 2141 1443 2148 1436 2177,,,
166,soloAUV 20220911-163819-227.png,366,859,996,3468,1271,1,-1,hydrozoa,1,(poly) 3445 996 3468 1069 859 1271 870 1181 1976 1077 3445 996,,,
167,soloAUV 20220911-163820-228.png,367,1204,425,3320,674,1,-1,hydrozoa,1,(poly) 1265 425 1204 481 1603 559 2789 674 3320 672 3272 592 2676 571 1265 425,,,
168,soloAUV 20220911-163821-229.png,368,1550,140,3109,390,1,-1,hydrozoa,1,(poly) 3042 331 3109 390 2722 381 1550 201 1707 140 2696 293 3042 331,,,
169,soloAUV 20220911-163822-230.png,369,1579,147,3095,384,1,-1,hydrozoa,1,(poly) 3049 340 3095 384 2332 323 1755 247 1579 189 1665 147 2235 256 3049 340,,,
170,soloAUV 20220911-163823-231.png,370,1566,113,3042,365,1,-1,hydrozoa,1,(poly) 2979 279 3042 329 2522 365 2118 325 1566 193 1740 113 2294 191 2979 279,,,
171,soloAUV 20220911-163824-232.png,371,1640,124,3068,342,1,-1,hydrozoa,1,(poly) 3068 342 2992 291 1715 124 1640 157 2093 254 2430 312 3068 342,,,
172,soloAUV 20220911-163825-233.png,372,1570,153,3118,402,1,-1,hydrozoa,1,(poly) 3118 402 3057 335 2604 277 2034 214 1654 153 1570 199 1761 304 2457 402 3118 402,,,
173,soloAUV 20220911-163826-234.png,373,1459,178,3210,511,1,-1,hydrozoa,1,(poly) 3210 511 2543 478 1459 275 1587 178 1998 281 2839 407 3156 438 3210 511,,,
174,soloAUV 20220911-163827-235.png,374,1514,170,3208,516,1,-1,hydrozoa,1,(poly) 3208 516 2260 490 1514 226 1633 170 2311 291 3130 398 3208 516,,,
175,soloAUV 20220911-163829-237.png,376,3046,1266,3129,1340,1,-1,copepod-maybe,1,(poly) 3104 1266 3046 1303 3046 1340 3108 1321 3129 1288 3123 1270 3104 1266,,,
176,soloAUV 20220911-163851-256.png,395,1315,957,1391,1076,1,-1,unknown,1,,,,
177,soloAUV 20220911-163852-257.png,396,2240,194,2315,270,1,-1,appendicularia,1,,,,
178,soloAUV 20220911-163859-263.png,402,3124,701,3368,976,1,-1,copepod-edge,1,(poly) 3348 720 3368 760 3232 863 3269 963 3243 976 3151 847 3124 708 3162 701 3195 802 3348 720,,,
179,soloAUV 20220911-163902-266.png,405,1868,1595,2114,1803,1,-1,copepod,1,(poly) 2041 1596 2091 1595 2114 1665 2037 1798 1984 1803 1962 1737 1874 1754 1868 1717 1965 1688 2011 1612 2041 1596,,,
180,soloAUV 20220911-163931-293.png,432,2545,1453,2621,1530,1,-1,polychaeta-larva-maybe,1,,,,
181,soloAUV 20220911-163932-294.png,433,1975,1384,2161,1509,1,-1,unknown,1,(poly) 2085 1384 2160 1408 2161 1415 1998 1509 1975 1497 2085 1384,,,
182,soloAUV 20220911-163957-316.png,455,1244,562,1552,1014,1,-1,unknown,1,(poly) 1478 562 1552 617 1341 1014 1244 972 1478 562,,,
183,soloAUV 20220911-164011-329.png,468,3170,1294,3457,1392,1,-1,crustacea,1,(poly) 3182 1294 3170 1360 3449 1392 3457 1314 3182 1294,,,
184,soloAUV 20220911-164011-329.png,468,2187,2632,2258,2715,1,-1,polychaeta-larva-maybe,1,(poly) 2197 2715 2240 2714 2258 2638 2202 2632 2187 2692 2197 2715,,,
185,soloAUV 20220911-164022-339.png,478,1530,1361,1602,1429,1,-1,appendicularia,1,,,,
186,soloAUV 20220911-164100-374.png,513,1146,943,1288,1101,1,-1,polychaeta-maybe,1,(poly) 1257 973 1225 1004 1220 1027 1240 1027 1271 1030 1288 1042 1283 1061 1257 1076 1227 1094 1191 1100 1178 1101 1166 1087 1153 1053 1146 1029 1149 990 1173 961 1198 947 1218 943 1231 943 1259 958 1257 973,,,
187,soloAUV 20220911-164118-390.png,529,880,96,2478,1773,1,-1,hydrozoa-maybe,1,(poly) 2394 96 2254 133 2134 169 1996 214 1806 323 1230 743 1101 844 1146 936 880 1552 894 1700 908 1762 927 1773 1269 1630 1274 1546 1283 1423 1439 1177 1831 863 2293 410 2478 147 2444 96 2394 96,,,
188,soloAUV 20220911-164128-399.png,538,1957,1229,2118,1498,1,-1,copepod,1,(poly) 2074 1233 2118 1336 2114 1481 2070 1498 2047 1420 1978 1445 1957 1399 2009 1317 2009 1229 2074 1233,,,
189,soloAUV 20220911-164129-400.png,539,3326,840,3468,1111,1,-1,copepod-edge,1,(poly) 3402 840 3334 840 3326 889 3411 892 3424 995 3347 1080 3375 1111 3410 1101 3468 1027 3455 946 3441 911 3424 878 3402 840,,,
190,soloAUV 20220911-164134-404.png,543,1387,1483,1454,1585,1,-1,polychaeta-larva-maybe,1,(poly) 1400 1507 1437 1483 1454 1510 1441 1585 1387 1584 1389 1555 1400 1507,,,
191,soloAUV 20220911-164138-408.png,547,3003,358,3185,612,1,-1,copepod-edge,1,(poly) 3086 358 3185 458 3149 502 3113 612 3039 600 3095 411 3010 405 3003 362 3086 358,,,
192,soloAUV 20220911-164154-423.png,562,2323,62,2518,143,1,-1,crustacea-maybe-edge,1,(poly) 2471 62 2518 73 2362 143 2323 120 2396 80 2471 62,,,
193,soloAUV 20220911-164201-429.png,568,2623,1813,3282,2490,1,-1,salp-colony-edge,1,(poly) 3269 1861 3282 2115 3248 2207 3171 2339 3085 2417 3001 2476 2942 2490 2669 2459 2623 2165 2781 1947 2917 1851 3080 1813 3229 1819 3269 1861,,,
194,soloAUV 20220911-164213-440.png,579,1959,416,2113,627,1,-1,copepod,1,(poly) 1959 440 1976 574 2037 627 2113 511 2104 471 2090 445 1984 416 1959 440,,,
195,soloAUV 20220911-164236-461.png,600,2422,557,2983,860,1,-1,copepod,1,(poly) 2926 568 2714 633 2422 762 2455 829 2632 737 2670 860 2745 838 2798 668 2983 599 2963 557 2926 568,,,
196,soloAUV 20220911-164255-478.png,617,1341,1512,1544,1696,1,-1,copepod,1,(poly) 1504 1518 1388 1653 1355 1645 1341 1672 1414 1694 1519 1696 1516 1655 1456 1646 1544 1521 1530 1512 1504 1518,,,
197,soloAUV 20220911-164315-496.png,635,3168,675,3427,982,1,-1,copepod-edge,1,(poly) 3389 795 3427 887 3260 982 3258 944 3338 895 3342 840 3168 706 3202 675 3376 809 3389 795,,,
198,soloAUV 20220911-164317-498.png,637,2902,287,3025,458,1,-1,copepod,1,(poly) 2987 287 3025 317 2994 389 2921 458 2902 452 2945 314 2987 287,,,
199,soloAUV 20220911-164322-502.png,641,3342,1218,3501,1439,1,-1,unknown-edge,1,(poly) 3477 1218 3413 1240 3342 1414 3342 1425 3403 1439 3479 1314 3501 1251 3477 1218,,,
200,soloAUV 20220911-164348-526.png,665,2763,1050,3050,1480,1,-1,copepod,1,(poly) 2767 1087 2788 1269 2843 1480 2894 1462 2850 1306 3044 1239 3050 1173 3011 1163 2837 1206 2809 1050 2763 1053 2767 1087,,,
201,soloAUV 20220911-164352-529.png,668,1619,1129,3565,2810,1,-1,siphonophore-edge,1,(poly) 3472 1129 3530 1400 3565 1504 3543 1659 3501 1804 3420 2002 3135 2251 2906 2377 2647 2464 2472 2496 2805 2626 2776 2697 2482 2787 2304 2804 2142 2810 2000 2810 1890 2778 1790 2726 1703 2694 1638 2658 1619 2555 1699 2374 1839 2176 2039 1992 2278 1859 2492 1788 2647 1724 2815 1594 2931 1426 3087 1261 3281 1184 3472 1129,,,
202,soloAUV 20220911-164352-529.png,668,878,1588,1454,2225,1,-1,siphonophore-edge,1,(poly) 878 1643 933 1872 1043 2099 1127 2225 1454 2073 1431 1588 878 1643,,,
203,soloAUV 20220911-164405-541.png,680,2145,723,2299,836,1,-1,ostracoda,1,(poly) 2178 723 2299 776 2229 836 2155 801 2145 753 2178 723,,,
204,soloAUV 20220911-164413-548.png,687,2770,1184,3136,1607,1,-1,copepod,1,(poly) 3136 1226 3019 1418 2915 1607 2866 1596 2903 1463 2802 1448 2770 1385 2838 1344 2846 1370 2982 1352 3104 1184 3136 1226,,,
205,soloAUV 20220911-164425-559.png,698,1953,340,2206,579,1,-1,copepod,1,(poly) 1990 363 2087 340 2206 375 2175 411 2129 400 2043 574 2007 579 1953 505 1990 363,,,
206,soloAUV 20220911-164448-580.png,719,1096,1767,1375,1906,1,-1,unknown,1,(poly) 1096 1859 1118 1906 1375 1829 1349 1767 1096 1859,,,
207,soloAUV 20220911-164523-612.png,751,2745,1307,2934,1445,1,-1,polychaeta-larva-maybe,1,(poly) 2934 1336 2808 1445 2745 1396 2874 1307 2934 1336,,,
208,soloAUV 20220911-164623-666.png,805,2711,2403,2848,2502,1,-1,polychaeta-larva-maybe,1,(poly) 2751 2403 2711 2441 2771 2502 2848 2446 2810 2412 2751 2403,,,
209,soloAUV 20220911-164624-667.png,806,1694,1323,2097,1804,1,-1,copepod,1,(poly) 2016 1361 1835 1568 1694 1767 1733 1804 1887 1612 1965 1613 1989 1552 1957 1533 2097 1348 2049 1323 2016 1361,,,
210,soloAUV 20220911-164700-700.png,839,1266,1666,1649,1869,1,-1,copepod,1,(poly) 1524 1666 1649 1674 1649 1714 1327 1869 1266 1831 1310 1773 1524 1666,,,
211,soloAUV 20220911-164739-735.png,874,1524,1303,1872,1636,1,-1,copepod,1,(poly) 1856 1354 1774 1472 1645 1636 1589 1602 1659 1523 1524 1496 1542 1419 1755 1406 1830 1303 1872 1320 1856 1354,,,
212,soloAUV 20220911-164752-748.png,887,1829,2497,1981,2618,1,-1,copepod,1,(poly) 1931 2497 1829 2584 1856 2618 1925 2599 1981 2522 1931 2497,,,
213,soloAUV 20220911-164755-750.png,889,1654,2339,1887,2563,1,-1,copepod,1,(poly) 1879 2372 1819 2480 1729 2563 1706 2559 1735 2506 1666 2522 1654 2489 1736 2447 1799 2404 1858 2339 1887 2348 1879 2372,,,
214,soloAUV 20220911-164809-763.png,902,3327,1723,3503,1986,1,-1,copepod-edge,1,(poly) 3460 1740 3328 1723 3327 1761 3385 1772 3332 1918 3344 1986 3376 1958 3399 1933 3486 1804 3503 1768 3460 1740,,,
215,soloAUV 20220911-164914-822.png,961,1023,1930,1159,2110,1,-1,copepod-edge,1,(poly) 1059 2110 1023 2062 1102 1940 1125 1930 1159 1979 1059 2110,,,
216,soloAUV 20220911-164921-828.png,967,1010,1727,1227,1877,1,-1,copepod,1,(poly) 1010 1813 1072 1867 1174 1877 1181 1842 1132 1837 1227 1759 1189 1727 1068 1812 1027 1784 1010 1813,,,
217,soloAUV 20220911-164959-863.png,1002,2445,2474,2772,2765,1,-1,copepod-maybe-edge,1,(poly) 2684 2474 2510 2569 2445 2765 2580 2741 2706 2591 2772 2508 2684 2474,,,
218,soloAUV 20220911-165036-896.png,1035,1664,633,1812,834,1,-1,unknown,1,(poly) 1771 633 1714 671 1664 830 1703 834 1812 641 1771 633,,,
219,soloAUV 20220911-165159-972.png,1111,1682,721,1871,953,1,-1,copepod,1,(poly) 1871 742 1747 953 1706 940 1743 885 1682 862 1703 820 1796 808 1839 721 1871 742,,,
220,soloAUV 20220911-165202-975.png,1114,2420,1072,2590,1179,1,-1,copepod,1,(poly) 2555 1072 2475 1086 2420 1147 2434 1179 2470 1172 2590 1100 2555 1072,,,
221,soloAUV 20220911-165219-990.png,1129,2590,2251,2802,2463,1,-1,copepod-centropages,1,(poly) 2649 2261 2728 2311 2802 2435 2782 2449 2725 2395 2632 2463 2590 2418 2671 2318 2610 2275 2631 2251 2649 2261,,,
222,soloAUV 20220911-165222-993.png,1132,3059,1034,3212,1139,1,-1,copepod,1,(poly) 3179 1034 3088 1051 3059 1119 3110 1139 3190 1078 3212 1051 3179 1034,,,
223,soloAUV 20220911-165223-994.png,1133,2412,820,2553,944,1,-1,copepod-oithona-maybe,1,(poly) 2518 824 2459 874 2436 835 2412 847 2431 906 2466 944 2512 941 2500 899 2553 839 2540 820 2518 824,,,
224,soloAUV 20220911-165230-1000.png,1139,2256,283,2381,443,1,-1,unknown,1,(poly) 2332 298 2256 356 2319 443 2349 428 2325 374 2381 310 2349 283 2332 298,,,
225,soloAUV 20220911-165233-1003.png,1142,2552,1225,2760,1330,1,-1,ostracoda,1,(poly) 2625 1229 2569 1263 2552 1276 2565 1297 2607 1315 2652 1325 2693 1330 2728 1330 2757 1330 2760 1304 2745 1271 2735 1248 2700 1228 2641 1225 2625 1229,,,
226,soloAUV 20220911-165233-1003.png,1142,3252,784,3352,874,1,-1,obelia-maybe,1,(poly) 3325 784 3294 792 3266 809 3252 840 3261 862 3294 874 3333 859 3341 841 3349 821 3352 799 3341 786 3325 784,,,
227,soloAUV 20220911-165236-1005.png,1144,1128,812,1334,907,1,-1,copepod,1,(poly) 1286 812 1226 835 1181 840 1137 861 1128 889 1156 907 1188 904 1233 885 1274 874 1317 861 1334 844 1330 817 1286 812,,,
228,soloAUV 20220911-165238-1007.png,1146,3333,1391,3460,1489,1,-1,unknown,1,(poly) 3429 1391 3411 1412 3386 1422 3354 1443 3340 1459 3333 1477 3351 1489 3388 1469 3424 1448 3460 1399 3429 1391,,,
229,soloAUV 20220911-165239-1008.png,1147,1740,447,1834,517,1,-1,copepod,1,,,,
230,soloAUV 20220911-165245-1013.png,1152,2990,402,3226,563,1,-1,copepod,1,(poly) 3125 402 3100 434 3092 481 3073 476 3026 402 2990 403 2993 429 3015 476 3035 517 3066 549 3101 563 3159 554 3200 543 3226 519 3210 504 3153 509 3148 438 3146 416 3125 402,,,
231,soloAUV 20220911-165246-1014.png,1153,2527,1700,3435,2194,1,-1,marine-snow,1,(poly) 3389 1700 2985 1857 2706 2017 2614 2036 2539 2075 2527 2136 2575 2194 2699 2157 3118 1915 3435 1736 3416 1702 3389 1700,,,
232,soloAUV 20220911-165247-1015.png,1154,1860,181,2009,274,1,-1,copepod,1,(poly) 1989 181 1962 191 1867 236 1860 261 1957 274 1999 235 2009 191 1989 181,,,
233,soloAUV 20220911-165247-1015.png,1154,1519,243,1590,282,1,-1,copepod,1,,,,
234,soloAUV 20220911-165247-1015.png,1154,2446,1453,2765,1720,1,-1,marine-snow,1,(kp) head 2488 1678,(kp) tail 2723 1495,,
235,soloAUV 20220911-165254-1022.png,1161,1917,2457,1976,2539,1,-1,copepod-maybe,1,(kp) head 1966 2467,(kp) tail 1927 2529,,
236,soloAUV 20220911-165300-1027.png,1166,2138,1461,2240,1553,1,-1,copepod,1,(poly) 2207 1465 2171 1495 2138 1506 2158 1533 2186 1549 2217 1553 2229 1521 2240 1491 2222 1461 2207 1465,,,
237,soloAUV 20220911-165302-1029.png,1168,2740,910,3370,1650,1,-1,marine-snow,1,(poly) 2740 1591 2796 1631 2892 1650 2955 1611 3165 1320 3165 1240 3370 939 3332 910 2936 1380 2740 1591,,,
238,soloAUV 20220911-165303-1030.png,1169,1096,384,2408,969,1,-1,unknown,1,(poly) 1309 514 1455 595 1684 662 1768 642 1794 695 2213 788 2244 791 2269 830 2076 844 1645 751 1217 570 1223 528 1262 505 1309 514,,,
239,soloAUV 20220911-165305-1031.png,1170,1272,1949,1348,2007,1,-1,copepod,1,,,,
240,soloAUV 20220911-165306-1032.png,1171,1351,1033,1451,1101,1,-1,copepod,1,,,,
241,soloAUV 20220911-165306-1032.png,1171,2580,328,2681,424,1,-1,copepod,1,,,,
242,soloAUV 20220911-165306-1032.png,1171,2869,535,2947,590,1,-1,copepod,1,,,,
243,soloAUV 20220911-165312-1038.png,1177,2334,155,2416,214,1,-1,copepod,1,,,,
244,soloAUV 20220911-165314-1040.png,1179,1385,606,1487,691,1,-1,copepod,1,,,,
